Nro de factura,Fecha de factura,ID Cliente,Pais,Cantidad,Monto,Mes,Año
568560,2021-09-27 16:39:00,14299.0,United Kingdom,-1,"-4,95",9,2021
552642,2021-05-10 13:22:00,14288.0,United Kingdom,188,"426,60",5,2021
549122,2021-04-06 13:53:00,,United Kingdom,5,"23,45",4,2021
548504,2021-03-31 14:33:00,,United Kingdom,161,"1062,16",3,2021
550331,2021-04-17 13:43:00,15555.0,United Kingdom,249,"290,52",4,2021
537230,2020-12-06 09:20:00,,United Kingdom,1,"2,95",12,2020
561534,2021-07-28 09:45:00,14307.0,United Kingdom,532,"612,91",7,2021
548869,2021-04-04 14:31:00,17114.0,United Kingdom,20,"130,20",4,2021
562852,2021-08-10 10:12:00,13050.0,United Kingdom,217,"392,17",8,2021
560053,2021-07-14 15:44:00,17612.0,United Kingdom,261,"366,31",7,2021
565250,2021-09-02 10:42:00,13643.0,United Kingdom,66,"171,50",9,2021
572345,2021-10-24 10:53:00,,United Kingdom,100,"0,00",10,2021
567939,2021-09-22 18:15:00,16715.0,United Kingdom,642,"301,72",9,2021
565312,2021-09-02 12:37:00,14527.0,United Kingdom,69,"145,02",9,2021
552537,2021-05-10 10:11:00,17315.0,United Kingdom,146,"111,03",5,2021
575875,2021-11-11 13:06:00,,United Kingdom,1359,"4688,65",11,2021
537256,2020-12-06 11:06:00,16210.0,United Kingdom,796,"2263,80",12,2020
548320,2021-03-30 12:54:00,12709.0,Germany,174,"418,70",3,2021
578101,2021-11-23 08:39:00,13089.0,United Kingdom,60,"105,00",11,2021
556184,2021-06-09 11:39:00,16592.0,United Kingdom,205,"337,55",6,2021
569079,2021-09-30 11:45:00,14226.0,United Kingdom,87,"185,77",9,2021
545545,2021-03-03 15:02:00,17841.0,United Kingdom,87,"187,11",3,2021
571169,2021-10-14 10:28:00,16168.0,United Kingdom,38,"119,90",10,2021
546507,2021-03-14 11:47:00,12712.0,Germany,-7,"-44,85",3,2021
551704,2021-05-03 14:33:00,,United Kingdom,-2,"0,00",5,2021
550912,2021-04-21 13:17:00,13267.0,United Kingdom,111,"313,65",4,2021
572031,2021-10-20 11:53:00,14866.0,United Kingdom,312,"294,72",10,2021
565729,2021-09-06 12:01:00,17716.0,United Kingdom,12,"25,20",9,2021
567484,2021-09-20 13:52:00,17340.0,United Kingdom,233,"790,73",9,2021
557631,2021-06-21 15:01:00,18229.0,United Kingdom,178,"410,34",6,2021
539259,2020-12-16 14:32:00,13050.0,United Kingdom,236,"301,44",12,2020
550753,2021-04-20 11:53:00,,United Kingdom,-150,"0,00",4,2021
538796,2020-12-14 11:43:00,17041.0,United Kingdom,190,"304,50",12,2020
551977,2021-05-05 13:34:00,15061.0,United Kingdom,124,"225,60",5,2021
554986,2021-05-29 12:35:00,14451.0,United Kingdom,204,"360,00",5,2021
554714,2021-05-26 10:44:00,,United Kingdom,115,"724,74",5,2021
548385,2021-03-30 16:47:00,,United Kingdom,-19,"0,00",3,2021
546432,2021-03-14 08:21:00,14180.0,United Kingdom,36,"227,00",3,2021
567618,2021-09-21 12:26:00,12721.0,France,417,"342,90",9,2021
556691,2021-06-14 10:37:00,,United Kingdom,-9600,"0,00",6,2021
555643,2021-06-06 13:22:00,16520.0,United Kingdom,-1,"-9,95",6,2021
538082,2020-12-09 14:30:00,13777.0,United Kingdom,-20,"-42,00",12,2020
567378,2021-09-20 10:01:00,14911.0,EIRE,615,"948,47",9,2021
560894,2021-07-21 17:09:00,14911.0,EIRE,269,"751,75",7,2021
550834,2021-04-21 10:51:00,14730.0,United Kingdom,87,"162,02",4,2021
540406,2021-01-07 09:53:00,13798.0,United Kingdom,300,"495,00",1,2021
548234,2021-03-30 10:32:00,17594.0,United Kingdom,220,"315,00",3,2021
566227,2021-09-11 10:42:00,14258.0,United Kingdom,744,"1912,06",9,2021
572653,2021-10-25 12:12:00,15861.0,United Kingdom,469,"563,74",10,2021
569471,2021-10-04 12:38:00,15046.0,United Kingdom,63,"244,06",10,2021
554334,2021-05-23 17:16:00,13089.0,United Kingdom,-3,"-17,85",5,2021
575707,2021-11-10 17:16:00,12538.0,Spain,191,"363,95",11,2021
557943,2021-06-23 16:09:00,14217.0,United Kingdom,-3,"-9,87",6,2021
568075,2021-09-23 14:21:00,14652.0,United Kingdom,53,"114,18",9,2021
562891,2021-08-10 12:18:00,13468.0,United Kingdom,58,"107,10",8,2021
547578,2021-03-24 10:38:00,13089.0,United Kingdom,303,"485,89",3,2021
575629,2021-11-10 13:34:00,12599.0,France,207,"175,54",11,2021
537766,2020-12-08 12:08:00,17677.0,United Kingdom,288,"651,60",12,2020
566947,2021-09-15 16:28:00,13871.0,United Kingdom,-5,"-13,45",9,2021
549168,2021-04-06 17:24:00,,United Kingdom,-10,"0,00",4,2021
560297,2021-07-18 10:22:00,,United Kingdom,8,"51,00",7,2021
546996,2021-03-18 13:27:00,17060.0,United Kingdom,216,"234,24",3,2021
574676,2021-11-06 12:32:00,16243.0,United Kingdom,65,"194,15",11,2021
539075,2020-12-15 17:28:00,17189.0,United Kingdom,103,"227,22",12,2020
559057,2021-07-06 09:46:00,13089.0,United Kingdom,400,"561,34",7,2021
542237,2021-01-26 14:30:00,12347.0,Iceland,315,"475,39",1,2021
557467,2021-06-20 13:13:00,17157.0,United Kingdom,-3,"-12,45",6,2021
578061,2021-11-22 15:29:00,15811.0,United Kingdom,-2,"-5,90",11,2021
542373,2021-01-27 13:38:00,16767.0,United Kingdom,1223,"1866,02",1,2021
578548,2021-11-24 15:02:00,17345.0,United Kingdom,164,"243,88",11,2021
571748,2021-10-19 11:13:00,18077.0,United Kingdom,134,"212,72",10,2021
578653,2021-11-24 16:40:00,18161.0,United Kingdom,248,"462,00",11,2021
577516,2021-11-20 13:08:00,16533.0,United Kingdom,75,"107,70",11,2021
548632,2021-04-01 12:25:00,17701.0,United Kingdom,109,"417,95",4,2021
536742,2020-12-02 13:14:00,16916.0,United Kingdom,103,"198,08",12,2020
549587,2021-04-11 10:01:00,15737.0,United Kingdom,286,"475,88",4,2021
557806,2021-06-23 10:32:00,,United Kingdom,-5,"0,00",6,2021
558525,2021-06-30 10:52:00,13113.0,United Kingdom,-7,"-13,65",6,2021
543765,2021-02-11 15:16:00,16265.0,United Kingdom,-12,"-10,20",2,2021
545398,2021-03-02 11:43:00,13722.0,United Kingdom,958,"1463,47",3,2021
575207,2021-11-09 10:27:00,18172.0,United Kingdom,224,"339,72",11,2021
553717,2021-05-18 16:07:00,,United Kingdom,2,"0,00",5,2021
539738,2020-12-21 15:19:00,,United Kingdom,222,"1736,26",12,2020
554545,2021-05-25 09:35:00,13102.0,United Kingdom,207,"219,78",5,2021
546126,2021-03-09 14:52:00,,United Kingdom,-27,"0,00",3,2021
540161,2021-01-05 11:52:00,16719.0,United Kingdom,148,"152,45",1,2021
567894,2021-09-22 15:54:00,16389.0,United Kingdom,162,"408,54",9,2021
563926,2021-08-21 14:42:00,12553.0,France,236,"400,22",8,2021
573347,2021-10-30 12:26:00,13137.0,United Kingdom,368,"576,37",10,2021
539329,2020-12-17 09:37:00,16013.0,United Kingdom,-800,"-1491,00",12,2020
543913,2021-02-14 13:11:00,17591.0,United Kingdom,61,"151,68",2,2021
543025,2021-02-02 14:40:00,17446.0,United Kingdom,102,"68,10",2,2021
575602,2021-11-10 12:27:00,17059.0,United Kingdom,572,"844,94",11,2021
573585,2021-10-31 14:41:00,,United Kingdom,5198,"16874,58",10,2021
566244,2021-09-11 11:58:00,15502.0,United Kingdom,60,"126,00",9,2021
575218,2021-11-09 11:16:00,16592.0,United Kingdom,121,"285,85",11,2021
567895,2021-09-22 15:57:00,13777.0,United Kingdom,12,"40,68",9,2021
536844,2020-12-02 18:49:00,14236.0,United Kingdom,38,"189,30",12,2020
550135,2021-04-14 13:52:00,15769.0,United Kingdom,360,"1220,40",4,2021
539089,2020-12-16 09:46:00,15246.0,United Kingdom,86,"186,00",12,2020
581162,2021-12-07 14:32:00,14739.0,United Kingdom,-3,"-3,18",12,2021
548611,2021-04-01 11:31:00,18230.0,United Kingdom,210,"386,22",4,2021
576232,2021-11-14 13:25:00,15839.0,United Kingdom,-4,"-21,80",11,2021
572304,2021-10-23 15:07:00,17131.0,United Kingdom,254,"445,92",10,2021
542728,2021-01-31 15:11:00,14006.0,United Kingdom,236,"304,44",1,2021
566474,2021-09-12 18:26:00,15136.0,United Kingdom,-1,"-4,25",9,2021
545345,2021-03-02 09:33:00,14180.0,United Kingdom,41,"382,10",3,2021
580966,2021-12-06 14:52:00,16554.0,United Kingdom,-63,"-102,45",12,2021
571203,2021-10-14 12:33:00,17677.0,United Kingdom,650,"1157,08",10,2021
570687,2021-10-11 16:28:00,14959.0,United Kingdom,-3,"-10,45",10,2021
541690,2021-01-20 16:17:00,15422.0,United Kingdom,20,"42,20",1,2021
542930,2021-02-02 10:41:00,14233.0,United Kingdom,266,"530,10",2,2021
572699,2021-10-25 14:26:00,,United Kingdom,-48,"0,00",10,2021
549530,2021-04-08 17:03:00,13863.0,United Kingdom,-5,"-6,22",4,2021
577771,2021-11-21 15:42:00,16168.0,United Kingdom,20,"41,60",11,2021
540820,2021-01-11 13:09:00,15518.0,United Kingdom,-6,"-11,70",1,2021
568645,2021-09-28 11:38:00,12656.0,France,268,"644,75",9,2021
580163,2021-12-02 11:12:00,12828.0,United Kingdom,118,"273,78",12,2021
568833,2021-09-29 11:39:00,17348.0,United Kingdom,704,"500,46",9,2021
558990,2021-07-05 11:30:00,13489.0,United Kingdom,40,"51,36",7,2021
568066,2021-09-23 13:48:00,14529.0,United Kingdom,112,"223,18",9,2021
572655,2021-10-25 12:20:00,16708.0,United Kingdom,285,"656,63",10,2021
560285,2021-07-18 09:21:00,14944.0,United Kingdom,382,"675,70",7,2021
561688,2021-07-29 08:48:00,14407.0,United Kingdom,196,"310,07",7,2021
563206,2021-08-14 12:08:00,17613.0,United Kingdom,62,"155,93",8,2021
557969,2021-06-24 10:03:00,13856.0,United Kingdom,230,"169,50",6,2021
549375,2021-04-08 11:29:00,,United Kingdom,-6,"0,00",4,2021
565085,2021-09-01 09:40:00,12474.0,Germany,-2,"-17,90",9,2021
570515,2021-10-11 10:39:00,12719.0,France,-13,"-36,85",10,2021
539956,2020-12-23 12:55:00,12980.0,United Kingdom,-15,"-69,75",12,2020
558701,2021-07-01 12:34:00,16866.0,United Kingdom,21,"108,95",7,2021
569408,2021-10-04 09:26:00,13881.0,United Kingdom,874,"1897,16",10,2021
547089,2021-03-20 16:10:00,,United Kingdom,99,"160,93",3,2021
541875,2021-01-24 10:01:00,16558.0,United Kingdom,272,"301,28",1,2021
564310,2021-08-24 12:51:00,15769.0,United Kingdom,1372,"2597,00",8,2021
571895,2021-10-19 14:14:00,17824.0,United Kingdom,408,"298,40",10,2021
559990,2021-07-14 12:22:00,13319.0,United Kingdom,46,"87,30",7,2021
543780,2021-02-11 16:34:00,17334.0,United Kingdom,-1,"-0,42",2,2021
552039,2021-05-06 08:10:00,13081.0,United Kingdom,3253,"4655,85",5,2021
571245,2021-10-14 15:50:00,16839.0,United Kingdom,206,"350,22",10,2021
575828,2021-11-11 11:34:00,17162.0,United Kingdom,136,"251,80",11,2021
556245,2021-06-09 16:10:00,17841.0,United Kingdom,200,"538,43",6,2021
550496,2021-04-18 15:05:00,,United Kingdom,507,"1779,09",4,2021
554075,2021-05-22 11:29:00,16038.0,United Kingdom,187,"316,95",5,2021
540517,2021-01-09 12:02:00,17128.0,United Kingdom,76,"157,09",1,2021
554995,2021-05-29 14:23:00,18109.0,United Kingdom,82,"161,71",5,2021
580528,2021-12-04 15:28:00,14911.0,EIRE,534,"773,54",12,2021
564529,2021-08-25 14:51:00,14111.0,United Kingdom,36,"153,00",8,2021
548887,2021-04-04 15:24:00,,United Kingdom,-8,"0,00",4,2021
567795,2021-09-22 11:44:00,14646.0,Netherlands,551,"904,62",9,2021
563925,2021-08-21 14:42:00,13610.0,United Kingdom,54,"128,45",8,2021
559460,2021-07-08 13:00:00,13862.0,United Kingdom,234,"300,86",7,2021
577079,2021-11-17 15:22:00,14416.0,United Kingdom,64,"129,22",11,2021
551463,2021-04-28 16:13:00,13534.0,United Kingdom,-4,"-19,98",4,2021
549898,2021-04-12 16:00:00,13078.0,United Kingdom,-5,"-38,65",4,2021
564814,2021-08-30 11:54:00,12931.0,United Kingdom,120,"214,80",8,2021
544436,2021-02-18 16:52:00,18172.0,United Kingdom,-6,"-11,25",2,2021
545469,2021-03-03 10:09:00,17646.0,United Kingdom,85,"345,85",3,2021
539953,2020-12-23 12:03:00,12748.0,United Kingdom,5,"12,35",12,2020
574668,2021-11-06 12:12:00,15514.0,United Kingdom,6,"29,70",11,2021
580296,2021-12-02 13:49:00,13780.0,United Kingdom,145,"243,73",12,2021
539416,2020-12-17 13:56:00,17888.0,United Kingdom,52,"29,43",12,2020
580875,2021-12-06 12:11:00,17744.0,United Kingdom,1152,"730,38",12,2021
566861,2021-09-15 12:43:00,12748.0,United Kingdom,70,"59,80",9,2021
547205,2021-03-21 14:00:00,16558.0,United Kingdom,85,"313,55",3,2021
558108,2021-06-26 15:35:00,12548.0,Spain,49,"95,20",6,2021
542093,2021-01-25 12:46:00,17677.0,United Kingdom,196,"500,10",1,2021
545990,2021-03-08 13:07:00,,United Kingdom,-3000,"0,00",3,2021
576646,2021-11-16 10:18:00,,Unspecified,188,"333,20",11,2021
552770,2021-05-11 11:57:00,13404.0,United Kingdom,99,"217,81",5,2021
562261,2021-08-03 15:38:00,13408.0,United Kingdom,48,"119,52",8,2021
571003,2021-10-13 12:04:00,15801.0,United Kingdom,-8,"-21,76",10,2021
545237,2021-03-01 10:38:00,15709.0,United Kingdom,121,"133,25",3,2021
563694,2021-08-18 13:16:00,14741.0,United Kingdom,70,"196,10",8,2021
556907,2021-06-15 13:21:00,,United Kingdom,3,"15,35",6,2021
560939,2021-07-22 11:20:00,,United Kingdom,-3,"0,00",7,2021
573346,2021-10-30 12:18:00,17255.0,United Kingdom,157,"185,95",10,2021
563372,2021-08-16 09:50:00,15653.0,United Kingdom,48,"48,00",8,2021
554300,2021-05-23 14:33:00,13455.0,United Kingdom,-1,"-8,95",5,2021
563751,2021-08-19 10:37:00,12528.0,Germany,-4,"-5,00",8,2021
581171,2021-12-07 15:02:00,12615.0,France,249,"422,85",12,2021
578259,2021-11-23 13:02:00,16660.0,United Kingdom,-120,"-457,20",11,2021
562806,2021-08-09 14:56:00,13636.0,United Kingdom,36,"105,10",8,2021
541798,2021-01-21 14:17:00,15311.0,United Kingdom,197,"387,87",1,2021
551689,2021-05-03 13:35:00,,United Kingdom,-9,"0,00",5,2021
561901,2021-07-31 15:42:00,14156.0,EIRE,5246,"13464,26",7,2021
537320,2020-12-06 11:47:00,14867.0,United Kingdom,-1,"-8,95",12,2020
542234,2021-01-26 13:46:00,16714.0,United Kingdom,1,"9,95",1,2021
565923,2021-09-08 10:00:00,17567.0,United Kingdom,388,"590,40",9,2021
577118,2021-11-17 18:05:00,,United Kingdom,-47,"0,00",11,2021
555491,2021-06-03 14:10:00,16525.0,United Kingdom,104,"333,00",6,2021
559604,2021-07-11 11:27:00,,United Kingdom,3,"0,00",7,2021
550209,2021-04-15 10:39:00,,United Kingdom,113,"641,30",4,2021
544426,2021-02-18 15:41:00,16765.0,United Kingdom,4,"34,00",2,2021
540953,2021-01-12 13:16:00,14587.0,United Kingdom,155,"220,85",1,2021
581481,2021-12-09 09:07:00,17490.0,United Kingdom,234,"242,30",12,2021
573766,2021-11-01 09:58:00,14189.0,United Kingdom,-1,"-0,85",11,2021
565971,2021-09-08 11:27:00,13571.0,United Kingdom,179,"282,68",9,2021
548512,2021-03-31 15:54:00,14410.0,United Kingdom,40,"136,60",3,2021
580300,2021-12-02 14:02:00,14085.0,United Kingdom,9,"13,95",12,2021
567379,2021-09-20 10:02:00,13089.0,United Kingdom,496,"761,44",9,2021
546528,2021-03-14 13:04:00,15311.0,United Kingdom,1717,"2420,95",3,2021
550345,2021-04-18 09:06:00,15304.0,United Kingdom,4,"51,00",4,2021
544846,2021-02-24 11:11:00,16719.0,United Kingdom,133,"169,33",2,2021
580272,2021-12-02 12:52:00,15547.0,United Kingdom,392,"522,41",12,2021
553859,2021-05-19 13:35:00,14505.0,United Kingdom,210,"595,70",5,2021
558121,2021-06-27 09:34:00,13453.0,United Kingdom,58,"171,98",6,2021
546438,2021-03-14 09:59:00,15125.0,United Kingdom,2224,"3840,88",3,2021
555393,2021-06-02 17:00:00,14221.0,United Kingdom,446,"759,85",6,2021
569862,2021-10-06 14:43:00,14518.0,United Kingdom,278,"174,37",10,2021
567175,2021-09-18 13:38:00,13067.0,United Kingdom,32,"115,46",9,2021
540117,2021-01-05 09:55:00,,United Kingdom,-1,"-16888,02",1,2021
568154,2021-09-25 12:06:00,13787.0,United Kingdom,281,"202,64",9,2021
540637,2021-01-10 12:13:00,,United Kingdom,-5,"0,00",1,2021
543166,2021-02-04 08:27:00,13488.0,United Kingdom,229,"655,55",2,2021
539256,2020-12-16 14:27:00,15601.0,United Kingdom,269,"468,07",12,2020
542542,2021-01-28 14:37:00,12431.0,Australia,110,"384,68",1,2021
568162,2021-09-25 12:32:00,14194.0,United Kingdom,366,"863,20",9,2021
570113,2021-10-07 12:31:00,15874.0,United Kingdom,1469,"2198,13",10,2021
562931,2021-08-10 16:19:00,14030.0,United Kingdom,210,"222,48",8,2021
572134,2021-10-21 10:13:00,12500.0,Germany,201,"1096,65",10,2021
555157,2021-06-01 07:38:00,15643.0,United Kingdom,63,"287,45",6,2021
539449,2020-12-17 16:30:00,,United Kingdom,3,"5,05",12,2020
571060,2021-10-13 14:28:00,17813.0,United Kingdom,1,"2,49",10,2021
546920,2021-03-18 09:55:00,12471.0,Germany,296,"845,32",3,2021
561295,2021-07-26 12:28:00,15311.0,United Kingdom,1057,"1648,73",7,2021
563922,2021-08-21 14:10:00,14529.0,United Kingdom,84,"135,24",8,2021
546867,2021-03-17 15:48:00,18218.0,United Kingdom,-36,"-25,80",3,2021
552868,2021-05-12 08:39:00,15513.0,United Kingdom,12,"5,04",5,2021
568514,2021-09-27 12:44:00,,United Kingdom,1,"1,36",9,2021
561543,2021-07-28 10:10:00,,United Kingdom,-1,"0,00",7,2021
556453,2021-06-10 16:33:00,14525.0,United Kingdom,-6,"-29,70",6,2021
542379,2021-01-27 13:58:00,,United Kingdom,-30,"0,00",1,2021
558006,2021-06-24 10:47:00,16626.0,United Kingdom,3,"119,85",6,2021
536390,2020-12-01 10:19:00,17511.0,United Kingdom,1568,"1825,74",12,2020
561677,2021-07-28 18:23:00,15311.0,United Kingdom,60,"112,56",7,2021
541111,2021-01-13 15:13:00,15687.0,United Kingdom,176,"353,50",1,2021
574079,2021-11-02 16:19:00,17595.0,United Kingdom,85,"157,90",11,2021
550027,2021-04-14 11:26:00,14195.0,United Kingdom,-58,"-49,30",4,2021
566871,2021-09-15 13:27:00,17047.0,United Kingdom,181,"351,47",9,2021
543660,2021-02-11 10:40:00,,United Kingdom,307,"1239,43",2,2021
579157,2021-11-28 13:51:00,15540.0,United Kingdom,200,"213,30",11,2021
547234,2021-03-21 16:21:00,12428.0,Finland,-2,"-12,20",3,2021
564632,2021-08-26 11:58:00,16556.0,United Kingdom,199,"472,13",8,2021
537659,2020-12-07 16:43:00,18102.0,United Kingdom,3689,"15885,49",12,2020
550349,2021-04-18 09:39:00,15973.0,United Kingdom,-1,"-10,95",4,2021
573125,2021-10-27 16:31:00,16855.0,United Kingdom,80,"151,20",10,2021
540527,2021-01-09 13:42:00,14606.0,United Kingdom,-2,"-11,50",1,2021
576405,2021-11-15 11:14:00,13735.0,United Kingdom,166,"483,99",11,2021
541132,2021-01-14 10:17:00,,United Kingdom,55,"483,35",1,2021
570516,2021-10-11 10:39:00,14121.0,United Kingdom,234,"233,10",10,2021
564976,2021-08-31 15:49:00,17315.0,United Kingdom,160,"222,04",8,2021
551732,2021-05-04 10:10:00,15382.0,United Kingdom,-1,"-12,75",5,2021
540240,2021-01-05 15:09:00,17585.0,United Kingdom,571,"417,81",1,2021
569081,2021-09-30 11:54:00,13972.0,United Kingdom,145,"44,35",9,2021
558434,2021-06-29 12:36:00,15304.0,United Kingdom,-3,"-9,15",6,2021
542734,2021-01-31 15:36:00,14442.0,Channel Islands,-4,"-30,50",1,2021
566469,2021-09-12 18:15:00,13709.0,United Kingdom,-1,"-1,65",9,2021
553398,2021-05-16 17:07:00,,United Kingdom,-590,"0,00",5,2021
574696,2021-11-06 13:40:00,13634.0,United Kingdom,122,"202,88",11,2021
558995,2021-07-05 12:03:00,17671.0,United Kingdom,213,"311,82",7,2021
536599,2020-12-02 07:49:00,15694.0,United Kingdom,80,"306,40",12,2020
560328,2021-07-18 11:00:00,,United Kingdom,63,"0,00",7,2021
555388,2021-06-02 15:48:00,17719.0,United Kingdom,115,"305,85",6,2021
558552,2021-06-30 12:42:00,13694.0,United Kingdom,1044,"1948,92",6,2021
555823,2021-06-07 12:06:00,,United Kingdom,-52,"0,00",6,2021
572482,2021-10-24 13:48:00,17314.0,United Kingdom,-4,"-2,71",10,2021
580742,2021-12-06 09:30:00,13694.0,United Kingdom,700,"1225,00",12,2021
562043,2021-08-02 10:19:00,15342.0,United Kingdom,283,"406,09",8,2021
554503,2021-05-24 15:06:00,14163.0,United Kingdom,128,"337,92",5,2021
568173,2021-09-25 13:16:00,16187.0,United Kingdom,644,"886,49",9,2021
547335,2021-03-22 11:44:00,,United Kingdom,-15,"0,00",3,2021
573178,2021-10-28 10:45:00,14412.0,United Kingdom,120,"307,58",10,2021
540028,2021-01-04 13:38:00,14180.0,United Kingdom,36,"284,60",1,2021
536553,2020-12-01 14:35:00,,United Kingdom,3,"0,00",12,2020
558697,2021-07-01 12:11:00,,United Kingdom,1,"4,95",7,2021
561884,2021-07-31 13:07:00,15453.0,United Kingdom,82,"139,98",7,2021
573000,2021-10-27 11:55:00,14752.0,United Kingdom,260,"389,64",10,2021
571124,2021-10-14 09:36:00,,United Kingdom,-306,"0,00",10,2021
580260,2021-12-02 12:36:00,14085.0,United Kingdom,212,"386,34",12,2021
547856,2021-03-27 12:14:00,16256.0,United Kingdom,-4,"-19,80",3,2021
575918,2021-11-11 16:58:00,17191.0,United Kingdom,307,"532,17",11,2021
557627,2021-06-21 14:30:00,12583.0,France,351,"257,30",6,2021
562936,2021-08-10 17:12:00,,United Kingdom,41,"110,64",8,2021
545191,2021-02-28 15:39:00,12811.0,Portugal,104,"240,25",2,2021
556634,2021-06-13 15:22:00,17675.0,United Kingdom,-2,"-7,50",6,2021
540130,2021-01-05 10:46:00,13798.0,United Kingdom,138,"393,90",1,2021
575880,2021-11-11 13:35:00,12726.0,France,763,"784,46",11,2021
565513,2021-09-05 11:51:00,14401.0,United Kingdom,276,"313,08",9,2021
557657,2021-06-21 17:40:00,13763.0,United Kingdom,-2,"-17,00",6,2021
578125,2021-11-23 10:31:00,17511.0,United Kingdom,3806,"3956,68",11,2021
540267,2021-01-06 11:12:00,12415.0,Australia,4662,"7011,38",1,2021
581356,2021-12-08 12:28:00,17830.0,United Kingdom,27,"111,05",12,2021
580752,2021-12-06 09:56:00,12478.0,Greece,236,"680,99",12,2021
571411,2021-10-17 12:33:00,17858.0,United Kingdom,131,"469,55",10,2021
576643,2021-11-16 10:00:00,,United Kingdom,6,"0,00",11,2021
546517,2021-03-14 12:24:00,15308.0,United Kingdom,-2,"-8,20",3,2021
564650,2021-08-26 14:17:00,14646.0,Netherlands,4628,"6429,64",8,2021
542113,2021-01-25 13:55:00,14341.0,United Kingdom,33,"111,15",1,2021
561586,2021-07-28 10:49:00,14243.0,United Kingdom,-2,"-11,50",7,2021
569985,2021-10-06 19:51:00,15365.0,United Kingdom,-325,"-765,15",10,2021
561332,2021-07-26 14:25:00,13492.0,Switzerland,142,"593,74",7,2021
544086,2021-02-15 16:49:00,,United Kingdom,-7,"0,00",2,2021
578530,2021-11-24 14:37:00,14251.0,United Kingdom,138,"301,14",11,2021
576082,2021-11-14 08:22:00,12428.0,Finland,150,"408,34",11,2021
571066,2021-10-13 15:05:00,12709.0,Germany,-5,"-13,56",10,2021
580375,2021-12-02 17:13:00,14031.0,United Kingdom,146,"507,12",12,2021
562565,2021-08-07 10:45:00,16206.0,United Kingdom,50,"121,11",8,2021
536589,2020-12-01 16:50:00,,United Kingdom,-10,"0,00",12,2020
553780,2021-05-19 10:53:00,15730.0,United Kingdom,-6,"-12,50",5,2021
561686,2021-07-29 08:29:00,13148.0,United Kingdom,257,"505,25",7,2021
559169,2021-07-06 17:25:00,16722.0,United Kingdom,711,"311,46",7,2021
